OrderID,ProductName,ProductCategory,CustomerName,CustomerCategory,Month,Zone,Units Sold,Per Unit Price,Sales Commission Paid
1359,Cycle Tyres Rider,Cycle,delta vehicles pvt ltd ,Big,June,West,19,91.21,89.87
1360,Cycle Tyres Rider,Cycle,Echo Motors Ltd ,Medium,June,North,19,82.29,98.23
1361,Cycle Tyres Rider,Cycle, echo motors ltd ,Medium,June,South,99,61.19,351.65
1362,Cycle Tyres Rider,Cycle, ECHO MOTORS LTD ,Medium,June,West,31,97.81,202.27
1363,Cycle Tyres Rider,Cycle,echo motors ltd ,Medium,June,South,45,67.25,165.38
1364,Cycle Tyres Rider,Cycle,FOXTROT AUTO LTD ,Small,June,West,20,87.83,107.18
1365,Cycle Tyres Rider,Cycle,FOXTROT AUTO LTD,Small,June,East,99,82.32,493.74
1366,Cycle Tyres Rider,Cycle,Foxtrot Auto Ltd,Small,June,Central,81,71.3,350.03
1367,Cycle Tyres Rider,Cycle,GOLF MOTOR COMPANY,Small,June,Central,90,62.3,282.02
1368,Cycle Tyres Rider,Cycle,golf motor company ,Small,June,West,98,71.45,417.6
1369,Cycle Tyres Rider,Cycle, Golf Motor Company ,Small,June,Central,54,63.45,180.87
1370,Cycle Tyres Rider,Cycle, HOTEL WHEELS INC ,Medium,June,Central,72,92.05,449.68
1371,Cycle Tyres Rider,Cycle, Hotel Wheels Inc ,Medium,June,Central,22,58.79,70.76
1372,Cycle Tyres Rider,Cycle,Hotel Wheels Inc ,Medium,June,Central,61,97.11,318.28
1373,Cycle Tyres Rider,Cycle, INDIA TYRES CO ,Medium,June,West,64,90.59,388.16
1374,Cycle Tyres Rider,Cycle, India Tyres Co ,Medium,June,Central,66,72.71,320.7
1375,Cycle Tyres Rider,Cycle, India Tyres Co,Medium,June,North,64,55.44,242.51
1376,Cycle Tyres Rider,Cycle,india tyres co,Medium,June,North,97,59.77,382.59
1377,Cycle Tyres Rider,Cycle,Juliet Automotive Pvt Ltd,Small,June,West,90,74.14,413.55
1378,Cycle Tyres Rider,Cycle,JULIET AUTOMOTIVE PVT LTD,Small,June,North,45,84.7,213.88
1379,Two-wheeler Tyres Swift,Two-wheeler, alpha motors pvt ltd,Big,June,North,63,89.78,297.91
1380,Two-wheeler Tyres Swift,Two-wheeler, alpha motors pvt ltd,Big,June,East,33,125.42,228.35
1381,Two-wheeler Tyres Swift,Two-wheeler,Bravo Auto Corp ,Medium,June,Central,73,85.37,314.01
1382,Two-wheeler Tyres Swift,Two-wheeler, bravo auto corp,Medium,June,East,38,91.46,204.32
1383,Two-wheeler Tyres Swift,Two-wheeler,Bravo Auto Corp ,Medium,June,North,24,86.78,121.46
1384,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd,Big,June,West,81,126.88,517.17
1385,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd ,Big,June,East,24,138.52,198.75
1386,Two-wheeler Tyres Swift,Two-wheeler,Charlie Transport Ltd,Big,June,East,97,105.01,609.73
1387,Two-wheeler Tyres Swift,Two-wheeler,delta vehicles pvt ltd,Big,June,Central,94,143.26,714.04
1388,Two-wheeler Tyres Swift,Two-wheeler,delta vehicles pvt ltd,Big,June,Central,12,145.35,94.31
1389,Two-wheeler Tyres Swift,Two-wheeler, delta vehicles pvt ltd,Big,June,East,59,81.1,263.66
1390,Two-wheeler Tyres Swift,Two-wheeler,echo motors ltd,Medium,June,South,92,83.49,397.88
1391,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD,Medium,June,Central,66,129.48,440.69
1392,Two-wheeler Tyres Swift,Two-wheeler, echo motors ltd ,Medium,June,South,14,117.44,90.16
1393,Two-wheeler Tyres Swift,Two-wheeler,ECHO MOTORS LTD ,Medium,June,South,37,124.94,272.16
1394,Two-wheeler Tyres Swift,Two-wheeler, echo motors ltd,Medium,June,South,50,124.1,361.47
1395,Two-wheeler Tyres Swift,Two-wheeler,Foxtrot Auto Ltd ,Small,June,North,69,140.33,520.54
1396,Two-wheeler Tyres Swift,Two-wheeler, Foxtrot Auto Ltd ,Small,June,East,45,114.91,277.92
1397,Two-wheeler Tyres Swift,Two-wheeler, foxtrot auto ltd ,Small,June,North,46,100.48,245.44
1398,Two-wheeler Tyres Swift,Two-wheeler, golf motor company,Small,June,West,90,102.0,493.5
1399,Two-wheeler Tyres Swift,Two-wheeler,hotel wheels inc,Medium,June,North,94,98.52,538.12
1400,Two-wheeler Tyres Swift,Two-wheeler,HOTEL WHEELS INC ,Medium,June,Central,33,120.67,237.03
1401,Two-wheeler Tyres Swift,Two-wheeler, INDIA TYRES CO,Medium,June,South,14,125.68,102.67
1402,Two-wheeler Tyres Swift,Two-wheeler, INDIA TYRES CO ,Medium,June,Central,12,122.38,77.22
1403,Two-wheeler Tyres Swift,Two-wheeler,India Tyres Co,Medium,June,North,17,144.93,134.01
1404,Two-wheeler Tyres Swift,Two-wheeler, INDIA TYRES CO ,Medium,June,Central,82,94.36,410.12
1405,Two-wheeler Tyres Swift,Two-wheeler, juliet automotive pvt ltd ,Small,June,East,51,131.73,367.92
1406,Two-wheeler Tyres Swift,Two-wheeler,Juliet Automotive Pvt Ltd,Small,June,North,23,110.22,135.45
1407,Two-wheeler Tyres Swift,Two-wheeler,juliet automotive pvt ltd,Small,June,Central,46,109.38,298.42
1408,Two-wheeler Tyres Swift,Two-wheeler,JULIET AUTOMOTIVE PVT LTD ,Small,June,East,75,127.41,542.36
1409,Two-wheeler Tyres Swift,Two-wheeler,JULIET AUTOMOTIVE PVT LTD,Small,June,South,14,83.5,65.19
1410,Two-wheeler Tyres Cruiser,Two-wheeler,ALPHA MOTORS PVT LTD ,Big,June,East,72,129.81,477.22
1411,Two-wheeler Tyres Cruiser,Two-wheeler, alpha motors pvt ltd ,Big,June,Central,69,124.01,437.55
1412,Two-wheeler Tyres Cruiser,Two-wheeler,Alpha Motors Pvt Ltd,Big,June,South,36,147.49,273.22
1413,Two-wheeler Tyres Cruiser,Two-wheeler, alpha motors pvt ltd ,Big,June,East,84,90.73,429.31
1414,Two-wheeler Tyres Cruiser,Two-wheeler, bravo auto corp ,Medium,June,West,84,80.07,369.02
1415,Two-wheeler Tyres Cruiser,Two-wheeler, Charlie Transport Ltd,Big,June,South,95,116.4,592.46
1416,Two-wheeler Tyres Cruiser,Two-wheeler, CHARLIE TRANSPORT LTD ,Big,June,North,65,135.68,470.95
1417,Two-wheeler Tyres Cruiser,Two-wheeler, charlie transport ltd,Big,June,North,52,92.18,281.38
1418,Two-wheeler Tyres Cruiser,Two-wheeler, Delta Vehicles Pvt Ltd ,Big,June,North,10,147.86,77.42
1419,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd,Big,June,South,61,81.94,274.56
1420,Two-wheeler Tyres Cruiser,Two-wheeler, Delta Vehicles Pvt Ltd ,Big,June,South,60,127.54,447.57
1421,Two-wheeler Tyres Cruiser,Two-wheeler, Delta Vehicles Pvt Ltd ,Big,June,South,26,89.88,130.97
1422,Two-wheeler Tyres Cruiser,Two-wheeler, Echo Motors Ltd ,Medium,June,East,26,144.77,211.06
1423,Two-wheeler Tyres Cruiser,Two-wheeler, echo motors ltd ,Medium,June,Central,23,139.85,180.82
1424,Two-wheeler Tyres Cruiser,Two-wheeler,FOXTROT AUTO LTD ,Small,June,West,69,101.74,407.87
1425,Two-wheeler Tyres Cruiser,Two-wheeler,foxtrot auto ltd ,Small,June,West,81,136.24,567.83
1426,Two-wheeler Tyres Cruiser,Two-wheeler, foxtrot auto ltd,Small,June,West,68,140.07,504.94
1427,Two-wheeler Tyres Cruiser,Two-wheeler, FOXTROT AUTO LTD,Small,June,West,42,130.05,309.62
1428,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company ,Small,June,West,24,107.95,147.16
1429,Two-wheeler Tyres Cruiser,Two-wheeler,GOLF MOTOR COMPANY ,Small,June,North,50,106.49,267.9
1430,Two-wheeler Tyres Cruiser,Two-wheeler,HOTEL WHEELS INC ,Medium,June,North,94,143.33,759.95
1431,Two-wheeler Tyres Cruiser,Two-wheeler, Hotel Wheels Inc,Medium,June,North,70,138.64,548.87
1432,Two-wheeler Tyres Cruiser,Two-wheeler, INDIA TYRES CO ,Medium,June,Central,50,96.53,266.44
1433,Two-wheeler Tyres Cruiser,Two-wheeler, india tyres co,Medium,June,North,41,145.93,334.47
1434,Two-wheeler Tyres Cruiser,Two-wheeler,juliet automotive pvt ltd ,Small,June,North,18,82.01,80.93
1435,Two-wheeler Tyres Cruiser,Two-wheeler, JULIET AUTOMOTIVE PVT LTD,Small,June,Central,75,83.58,363.91
1436,Two-wheeler Tyres Cruiser,Two-wheeler,JULIET AUTOMOTIVE PVT LTD,Small,June,East,39,121.33,255.87
